,Combination,VotingType,F1Score
6712,DT+RF+ETC+KNN+LGBM_RF+XGB+LR+NB,soft,0.8527055600226333
8025,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+XGB+LR+NB,hard,0.8527055600226333
3810,DT+ETC+LGBM_RF+XGB+XGB_RF+NB,soft,0.8527055600226333
7831,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB+XGB_RF+NB,hard,0.8527055600226333
6755,DT+RF+ETC+SVC_LIN+SVC_RBF+XGB+LR+NB,hard,0.8527055600226333
4576,ETC+KNN+SVC_LIN+SVC_RBF+LGBM+XGB,soft,0.8527055600226333
6743,DT+RF+ETC+SVC_LIN+SVC_RBF+LGBM_RF+XGB+NB,hard,0.8527055600226333
3806,DT+ETC+LGBM+XGB_RF+LR+NB,soft,0.8527055600226333
7932,RF+ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB+LR+NB,soft,0.8527055600226333
2541,RF+SVC_LIN+LGBM+XGB+XGB_RF,hard,0.8526951275308087
6159,RF+ETC+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8526951275308087
2581,RF+SVC_RBF+LGBM+XGB+XGB_RF,hard,0.8526951275308087
5495,DT+RF+LGBM+XGB+XGB_RF+LR+NB,hard,0.8526951275308087
5821,DT+KNN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF,hard,0.8526951275308087
3017,KNN+LGBM+XGB+XGB_RF+LR,hard,0.8526951275308087
8097,DT+RF+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8526951275308087
5199,DT+RF+ETC+SVC_RBF+LGBM_RF+XGB+LR,hard,0.8526951275308087
5751,DT+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB,hard,0.8526951275308087
7381,RF+ETC+SVC_LIN+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8526951275308087
5825,DT+KNN+SVC_RBF+LGBM+LGBM_RF+XGB+NB,hard,0.8526951275308087
5233,DT+RF+ETC+LGBM+XGB+LR+NB,hard,0.8526951275308087
7929,RF+ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8526951275308087
7779,DT+RF+KNN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8526951275308087
5317,DT+RF+KNN+SVC_RBF+LGBM+LGBM_RF+XGB,hard,0.8526951275308087
5009,DT+RF+ETC+KNN+SVC_LIN+LGBM+XGB,hard,0.8526951275308087
2615,RF+LGBM+LGBM_RF+XGB+LR,hard,0.8526422764227642
2115,DT+SVC_LIN+LGBM+LGBM_RF+XGB_RF,hard,0.8526422764227642
7569,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB,hard,0.8526422764227642
315,RF+LGBM_RF+XGB_RF,hard,0.8526422764227642
2199,DT+LGBM+LGBM_RF+XGB_RF+LR,hard,0.8526422764227642
5277,DT+RF+KNN+SVC_LIN+LGBM+LGBM_RF+XGB,hard,0.8526422764227642
2155,DT+SVC_RBF+LGBM+LGBM_RF+XGB_RF,hard,0.8526422764227642
2839,ETC+SVC_RBF+LGBM+XGB_RF+LR,hard,0.852555086732302
2857,ETC+SVC_RBF+XGB+XGB_RF+LR,hard,0.852555086732302
4102,RF+ETC+KNN+SVC_LIN+XGB+LR,soft,0.8525408263970355
4594,ETC+KNN+SVC_LIN+SVC_RBF+XGB+LR,soft,0.8525408263970355
1148,ETC+KNN+SVC_LIN+XGB,soft,0.8525408263970355
116,LGBM_RF+LR,soft,0.8525154170723791
50,ETC+LGBM_RF,soft,0.8525154170723791
5577,DT+ETC+KNN+SVC_RBF+LGBM+XGB+XGB_RF,hard,0.8525119866583282
7651,DT+RF+ETC+KNN+SVC_RBF+LGBM+XGB+XGB_RF+LR,hard,0.8525119866583282
517,SVC_RBF+LGBM_RF+LR,hard,0.8525069048889821
5583,DT+ETC+KNN+SVC_RBF+LGBM+XGB_RF+LR,hard,0.8525006205013651
5130,DT+RF+ETC+SVC_LIN+SVC_RBF+XGB_RF+LR,soft,0.8524333310559996
4894,KNN+SVC_LIN+XGB+XGB_RF+LR+NB,soft,0.8524223407944339
4388,RF+KNN+SVC_LIN+XGB+LR+NB,soft,0.8524223407944339
7737,DT+RF+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF,hard,0.8524012691705383
6947,DT+RF+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+NB,hard,0.8524012691705383
5461,DT+RF+SVC_RBF+LGBM+LGBM_RF+XGB+NB,hard,0.8524012691705383
7223,DT+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8524012691705383
3135,LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8524012691705383
1715,DT+RF+SVC_LIN+LGBM_RF+XGB_RF,hard,0.8524012691705383
7181,DT+KNN+SVC_LIN+SVC_RBF+LGBM+XGB+XGB_RF+NB,hard,0.8524012691705383
3439,DT+RF+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF,hard,0.8524012691705383
6839,DT+RF+KNN+SVC_LIN+SVC_RBF+LGBM+XGB+XGB_RF,hard,0.8524012691705383
1789,DT+RF+LGBM_RF+XGB_RF+LR,hard,0.8524012691705383
1791,DT+RF+LGBM_RF+XGB_RF+NB,hard,0.8524012691705383
6056,RF+ETC+KNN+XGB+XGB_RF+LR+NB,soft,0.8523790891079269
6016,RF+ETC+KNN+SVC_RBF+LGBM_RF+XGB_RF+NB,soft,0.8523790891079269
5940,RF+ETC+KNN+SVC_LIN+SVC_RBF+XGB+NB,soft,0.8523790891079269
6528,KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB+XGB_RF+NB,soft,0.8523790891079269
7996,ETC+KNN+SVC_LIN+SVC_RBF+LGBM+XGB+XGB_RF+LR+NB,soft,0.8523790891079269
7926,RF+ETC+KNN+SVC_LIN+SVC_RBF+XGB+XGB_RF+LR+NB,soft,0.8523790891079269
4148,RF+ETC+KNN+LGBM+LGBM_RF+NB,soft,0.8523790891079269
4170,RF+ETC+KNN+LGBM_RF+XGB_RF+NB,soft,0.8523790891079269
4428,RF+KNN+SVC_RBF+XGB+LR+NB,soft,0.8523790891079269
4456,RF+KNN+LGBM_RF+XGB+LR+NB,soft,0.8523790891079269
2424,RF+KNN+SVC_LIN+XGB+NB,soft,0.8523790891079269
4888,KNN+SVC_LIN+LGBM_RF+XGB+XGB_RF+NB,soft,0.8523790891079269
6424,ETC+KNN+SVC_RBF+LGBM+XGB+LR+NB,soft,0.8523790891079269
6280,RF+KNN+LGBM_RF+XGB+XGB_RF+LR+NB,soft,0.8523790891079269
4638,ETC+KNN+SVC_LIN+XGB+XGB_RF+NB,soft,0.8523790891079269
6448,ETC+KNN+LGBM_RF+XGB+XGB_RF+LR+NB,soft,0.8523790891079269
6248,RF+KNN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+NB,soft,0.8523790891079269
6262,RF+KNN+SVC_RBF+LGBM_RF+XGB+XGB_RF+NB,soft,0.8523790891079269
6558,KNN+SVC_RBF+LGBM_RF+XGB+XGB_RF+LR+NB,soft,0.8523790891079269
6686,DT+RF+ETC+KNN+SVC_RBF+XGB_RF+LR+NB,soft,0.8523790891079269
6372,ETC+KNN+SVC_LIN+SVC_RBF+XGB+XGB_RF+NB,soft,0.8523790891079269
1526,SVC_RBF+XGB+XGB_RF+NB,soft,0.8523790891079269
4850,KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB+NB,soft,0.8523790891079269
4712,ETC+KNN+XGB+XGB_RF+LR+NB,soft,0.8523790891079269
3674,DT+ETC+KNN+XGB+LR+NB,soft,0.8523790891079269
4376,RF+KNN+SVC_LIN+LGBM_RF+XGB+NB,soft,0.8523790891079269
7272,RF+ETC+KNN+SVC_LIN+SVC_RBF+XGB+XGB_RF+NB,soft,0.8523790891079269
2958,KNN+SVC_LIN+XGB+XGB_RF+NB,soft,0.8523790891079269
7530,ETC+KNN+SVC_RBF+LGBM_RF+XGB+XGB_RF+LR+NB,soft,0.8523790891079269
7524,ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB+LR+NB,soft,0.8523790891079269
4920,KNN+SVC_RBF+LGBM_RF+XGB+LR+NB,soft,0.8523790891079269
5586,DT+ETC+KNN+SVC_RBF+LGBM+LR+NB,soft,0.8523790891079269
4936,KNN+LGBM_RF+XGB+XGB_RF+LR+NB,soft,0.8523790891079269
7494,ETC+KNN+SVC_LIN+SVC_RBF+LGBM+XGB+LR+NB,soft,0.8523790891079269
7332,RF+ETC+KNN+SVC_RBF+LGBM_RF+XGB+LR+NB,soft,0.8523790891079269
7324,RF+ETC+KNN+SVC_RBF+LGBM+XGB+LR+NB,soft,0.8523790891079269
7262,RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB+NB,soft,0.8523790891079269
7306,RF+ETC+KNN+SVC_LIN+XGB+XGB_RF+LR+NB,soft,0.8523790891079269
4090,RF+ETC+KNN+SVC_LIN+LGBM+NB,soft,0.8523790891079269
4104,RF+ETC+KNN+SVC_LIN+XGB+NB,soft,0.8523790891079269
4160,RF+ETC+KNN+LGBM+LR+NB,soft,0.8523790891079269
6052,RF+ETC+KNN+LGBM_RF+XGB+LR+NB,soft,0.8523790891079269
4178,RF+ETC+KNN+XGB+LR+NB,soft,0.8523790891079269
2454,RF+KNN+SVC_RBF+XGB+NB,soft,0.8523790891079269
7500,ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB+XGB_RF+NB,soft,0.8523790891079269
6264,RF+KNN+SVC_RBF+LGBM_RF+XGB+LR+NB,soft,0.8523790891079269
4560,RF+SVC_RBF+XGB+XGB_RF+LR+NB,soft,0.8523790891079269
6234,RF+KNN+SVC_LIN+LGBM_RF+XGB+LR+NB,soft,0.8523790891079269
2274,RF+ETC+KNN+XGB_RF+NB,soft,0.8523790891079269
5982,RF+ETC+KNN+SVC_LIN+XGB+XGB_RF+NB,soft,0.8523790891079269
5984,RF+ETC+KNN+SVC_LIN+XGB+LR+NB,soft,0.8523790891079269
5972,RF+ETC+KNN+SVC_LIN+LGBM_RF+XGB+NB,soft,0.8523790891079269
6232,RF+KNN+SVC_LIN+LGBM_RF+XGB+XGB_RF+NB,soft,0.8523790891079269
965,RF+ETC+XGB+LR,hard,0.852371648757191
806,DT+SVC_LIN+LGBM+XGB_RF,soft,0.8523618282654427
638,DT+RF+LGBM+LR,soft,0.8523618282654427
218,DT+LGBM+LR,soft,0.8523618282654427
876,DT+LGBM+XGB_RF+LR,soft,0.8523618282654427
884,DT+LGBM_RF+XGB+LR,soft,0.8523618282654427
3808,DT+ETC+LGBM_RF+XGB+XGB_RF+LR,soft,0.8523618282654427
3063,SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF+NB,hard,0.8523443718502647
5417,DT+RF+SVC_LIN+SVC_RBF+LGBM_RF+LR+NB,hard,0.8523443718502647
6573,SVC_LIN+SVC_RBF+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8523443718502647
2163,DT+SVC_RBF+LGBM+XGB+LR,hard,0.852332406549274
1524,SVC_RBF+XGB+XGB_RF+LR,soft,0.852332406549274
6885,DT+RF+KNN+SVC_LIN+LGBM+XGB+XGB_RF+NB,hard,0.852332406549274
5371,DT+RF+KNN+LGBM+XGB+XGB_RF+NB,hard,0.852332406549274
2085,DT+SVC_LIN+SVC_RBF+LGBM+XGB,hard,0.852332406549274
6731,DT+RF+ETC+SVC_LIN+SVC_RBF+LGBM+XGB+NB,hard,0.852332406549274
6940,DT+RF+KNN+LGBM_RF+XGB+XGB_RF+LR+NB,soft,0.852332406549274
226,DT+LGBM_RF+LR,soft,0.8523324065492739
2214,DT+LGBM_RF+XGB+XGB_RF+NB,soft,0.8523324065492739
2517,RF+SVC_LIN+SVC_RBF+LGBM_RF+LR,hard,0.8523179136298279
469,SVC_LIN+SVC_RBF+LR,hard,0.8522848331931595
2130,DT+SVC_LIN+LGBM+LR+NB,soft,0.8521669712821159
6897,DT+RF+KNN+SVC_LIN+LGBM_RF+XGB_RF+LR+NB,hard,0.852145796590241
7191,DT+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB+LR+NB,hard,0.852145796590241
4849,KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB+LR,hard,0.852145796590241
462,SVC_LIN+SVC_RBF+LGBM_RF,soft,0.8521423231473695
822,DT+SVC_LIN+XGB+LR,soft,0.8521303258145364
1298,ETC+LGBM_RF+XGB_RF+NB,soft,0.8521197508539281
7664,DT+RF+ETC+KNN+SVC_RBF+LGBM_RF+XGB_RF+LR+NB,soft,0.8521184304316834
2938,KNN+SVC_LIN+LGBM+XGB_RF+LR,soft,0.8521089831281349
5573,DT+ETC+KNN+SVC_RBF+LGBM+LGBM_RF+LR,hard,0.8521062271062272
1937,DT+ETC+LGBM+LGBM_RF+NB,hard,0.8521062271062272
6585,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+LR,hard,0.8521062271062272
2876,ETC+LGBM+XGB+XGB_RF+LR,soft,0.8521062271062272
5719,DT+ETC+SVC_RBF+LGBM+LGBM_RF+LR+NB,hard,0.8521062271062272
3463,DT+RF+SVC_LIN+LGBM+LGBM_RF+NB,hard,0.8521062271062272
7090,DT+ETC+KNN+SVC_RBF+LGBM_RF+XGB+XGB_RF+NB,soft,0.8520950594121327
1400,KNN+LGBM+LR+NB,soft,0.852092145062016
1604,DT+RF+ETC+LGBM+LGBM_RF,soft,0.8520855574195516
479,SVC_LIN+LGBM+LR,hard,0.8520815811606391
278,RF+SVC_LIN+LGBM,soft,0.8520665999080319
3442,DT+RF+SVC_LIN+SVC_RBF+LGBM_RF+NB,soft,0.8520325203252033
415,KNN+SVC_LIN+LR,hard,0.8519937562083156
2806,ETC+SVC_LIN+LGBM_RF+XGB+LR,soft,0.8519800721874841
4467,RF+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+LR,hard,0.8519800721874841
4485,RF+SVC_LIN+SVC_RBF+LGBM_RF+XGB+LR,hard,0.8519800721874841
3965,DT+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+NB,hard,0.8519800721874841
4016,DT+SVC_LIN+LGBM+XGB_RF+LR+NB,soft,0.8519662285339478
1056,RF+SVC_LIN+LGBM_RF+LR,soft,0.8519662285339478
5275,DT+RF+KNN+SVC_LIN+SVC_RBF+LR+NB,hard,0.8519662285339478
4728,ETC+SVC_LIN+SVC_RBF+LGBM+XGB_RF+LR,soft,0.8519662285339478
5615,DT+ETC+KNN+LGBM+LGBM_RF+XGB_RF+LR,hard,0.8519548278584423
7045,DT+ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB_RF+LR,hard,0.8519548278584423
2458,RF+KNN+SVC_RBF+XGB_RF+NB,soft,0.8519433592604325
5524,DT+ETC+KNN+SVC_LIN+SVC_RBF+XGB_RF+NB,soft,0.8519400819387283
787,DT+KNN+XGB_RF+NB,hard,0.8519288519288519
1727,DT+RF+SVC_LIN+XGB_RF+LR,hard,0.8519212653081462
5411,DT+RF+SVC_LIN+SVC_RBF+LGBM_RF+XGB+NB,hard,0.8519212653081462
5413,DT+RF+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF+LR,hard,0.8519212653081462
5393,DT+RF+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+NB,hard,0.8519212653081462
5172,DT+RF+ETC+SVC_LIN+XGB+LR+NB,soft,0.8519212653081462
237,DT+XGB_RF+LR,hard,0.8519212653081462
1042,RF+SVC_LIN+LGBM+LGBM_RF,soft,0.8519212653081462
2515,RF+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF,hard,0.8519212653081462
4761,ETC+SVC_LIN+LGBM+LGBM_RF+XGB_RF+LR,hard,0.8518925518925519
3527,DT+RF+SVC_RBF+LGBM_RF+LR+NB,hard,0.8518925518925519
168,DT+ETC+NB,soft,0.8518925518925519
2937,KNN+SVC_LIN+LGBM+XGB+NB,hard,0.8518884543317867
2409,RF+KNN+SVC_LIN+LGBM+LR,hard,0.8518783291281188
5971,RF+ETC+KNN+SVC_LIN+LGBM_RF+XGB+LR,hard,0.8518518518518517
5553,DT+ETC+KNN+SVC_LIN+LGBM_RF+XGB+NB,hard,0.8518518518518517
6829,DT+RF+ETC+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8518518518518517
8001,ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8518518518518517
5241,DT+RF+ETC+LGBM_RF+XGB+LR+NB,hard,0.8518518518518517
1841,DT+ETC+KNN+LGBM_RF+XGB_RF,hard,0.8518518518518517
2887,ETC+LGBM_RF+XGB+XGB_RF+NB,hard,0.8518518518518517
3825,DT+KNN+SVC_LIN+SVC_RBF+LGBM+LR,hard,0.8518518518518517
6169,RF+ETC+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8518518518518517
6815,DT+RF+ETC+SVC_RBF+LGBM_RF+XGB_RF+LR+NB,hard,0.8518518518518517
5591,DT+ETC+KNN+SVC_RBF+LGBM_RF+XGB+LR,hard,0.8518518518518517
1955,DT+ETC+LGBM_RF+XGB+NB,hard,0.8518518518518517
6505,ETC+LGBM+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8518518518518517
6165,RF+ETC+LGBM+LGBM_RF+XGB_RF+LR+NB,hard,0.8518518518518517
7679,DT+RF+ETC+KNN+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8518518518518517
8049,DT+RF+ETC+KNN+SVC_LIN+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8518518518518517
2379,RF+ETC+LGBM_RF+XGB_RF+NB,hard,0.8518518518518517
4944,SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR,soft,0.8518399178107781
5246,DT+RF+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF,soft,0.8518399178107781
5422,DT+RF+SVC_LIN+SVC_RBF+XGB+LR+NB,soft,0.8518399178107781
5267,DT+RF+KNN+SVC_LIN+SVC_RBF+XGB+LR,hard,0.8518399178107781
5295,DT+RF+KNN+SVC_LIN+LGBM+LR+NB,hard,0.8518399178107781
5404,DT+RF+SVC_LIN+SVC_RBF+LGBM+LR+NB,soft,0.8518399178107781
5313,DT+RF+KNN+SVC_LIN+XGB+LR+NB,hard,0.8518399178107781
7889,DT+KNN+SVC_LIN+SVC_RBF+LGBM+XGB+XGB_RF+LR+NB,hard,0.8518399178107781
3446,DT+RF+SVC_LIN+SVC_RBF+XGB+LR,soft,0.8518399178107781
6898,DT+RF+KNN+SVC_LIN+XGB+XGB_RF+LR+NB,soft,0.8518399178107781
492,SVC_LIN+XGB+LR,soft,0.8518399178107781
5878,DT+SVC_LIN+SVC_RBF+LGBM+XGB+LR+NB,soft,0.8518399178107781
5879,DT+SVC_LIN+SVC_RBF+LGBM+XGB+LR+NB,hard,0.8518399178107781
5253,DT+RF+KNN+SVC_LIN+SVC_RBF+LGBM+LR,hard,0.8518399178107781
6958,DT+RF+SVC_LIN+SVC_RBF+LGBM+XGB+LR+NB,soft,0.8518399178107781
2009,DT+KNN+SVC_LIN+XGB_RF+NB,hard,0.8518378173550588
2608,RF+SVC_RBF+XGB+LR+NB,soft,0.8518126001333454
1416,KNN+XGB+XGB_RF+NB,soft,0.8518126001333454
2998,KNN+SVC_RBF+XGB+XGB_RF+NB,soft,0.8518126001333454
6436,ETC+KNN+SVC_RBF+XGB+XGB_RF+LR+NB,soft,0.8518126001333454
3217,DT+RF+ETC+SVC_LIN+LGBM+XGB,hard,0.8517565036976014
7669,DT+RF+ETC+KNN+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8517565036976014
8039,DT+RF+ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8517565036976014
6819,DT+RF+ETC+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8517565036976014
1673,DT+RF+KNN+LGBM_RF+XGB_RF,hard,0.8517565036976014
6950,DT+RF+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+NB,soft,0.8517229411473052
7002,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+LR,soft,0.8517229411473052
1812,DT+ETC+KNN+SVC_LIN+LR,soft,0.8517229411473052
6873,DT+RF+KNN+SVC_LIN+LGBM+LGBM_RF+XGB+LR,hard,0.851717176337258
6719,DT+RF+ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB,hard,0.851717176337258
3427,DT+RF+SVC_LIN+SVC_RBF+LGBM+LGBM_RF,hard,0.851717176337258
1280,ETC+LGBM+XGB+LR,soft,0.8516788673682071
7851,DT+ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8516788673682071
7641,DT+RF+ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB+LR,hard,0.8516788673682071
4784,ETC+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF,soft,0.8516788673682071
6723,DT+RF+ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+LR,hard,0.8516788673682071
3692,DT+ETC+SVC_LIN+SVC_RBF+LGBM_RF+LR,soft,0.8516784909673537
6207,RF+KNN+SVC_LIN+SVC_RBF+XGB+LR+NB,hard,0.8516750770955985
1038,RF+SVC_LIN+SVC_RBF+LR,soft,0.8516750770955985
5787,DT+KNN+SVC_LIN+SVC_RBF+XGB+LR+NB,hard,0.8516750770955985
5849,DT+KNN+SVC_RBF+XGB+XGB_RF+LR+NB,hard,0.8516750770955985
3983,DT+SVC_LIN+SVC_RBF+LGBM_RF+XGB+NB,hard,0.8516382719863308
4961,SVC_LIN+SVC_RBF+LGBM_RF+XGB+XGB_RF+NB,hard,0.8516382719863308
3139,LGBM+LGBM_RF+XGB+LR+NB,hard,0.8516260162601625
7113,DT+ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+LR,hard,0.8516260162601625
487,SVC_LIN+LGBM_RF+LR,hard,0.8516237271269039
1582,DT+RF+ETC+SVC_LIN+LGBM_RF,soft,0.851610644257703
574,DT+RF+ETC+SVC_LIN,soft,0.851610644257703
1657,DT+RF+KNN+SVC_RBF+LR,hard,0.8515880852176309
188,DT+SVC_LIN+LGBM,soft,0.8515875348082224
6960,DT+RF+SVC_LIN+SVC_RBF+LGBM+XGB_RF+LR+NB,soft,0.8515873015873016
6722,DT+RF+ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+LR,soft,0.8515873015873016
195,DT+SVC_LIN+XGB_RF,hard,0.8515873015873016
5112,DT+RF+ETC+SVC_LIN+SVC_RBF+LGBM+LR,soft,0.8515873015873016
7798,DT+RF+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR+NB,soft,0.8515873015873016
5012,DT+RF+ETC+KNN+SVC_LIN+LGBM+LR,soft,0.8515873015873016
7582,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+XGB_RF+LR,soft,0.8515873015873016
1889,DT+ETC+SVC_LIN+XGB+XGB_RF,hard,0.8515873015873016
491,SVC_LIN+XGB+XGB_RF,hard,0.8515873015873016
5450,DT+RF+SVC_LIN+LGBM_RF+XGB+LR+NB,soft,0.8515828703898055
6877,DT+RF+KNN+SVC_LIN+LGBM+LGBM_RF+XGB_RF+LR,hard,0.8515739003543882
5851,DT+KNN+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8515739003543882
8081,DT+RF+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8515739003543882
1765,DT+RF+LGBM+LGBM_RF+XGB_RF,hard,0.8515739003543882
6985,DT+RF+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8515739003543882
3459,DT+RF+SVC_LIN+LGBM+LGBM_RF+XGB_RF,hard,0.8515739003543882
5363,DT+RF+KNN+LGBM+LGBM_RF+XGB_RF+LR,hard,0.8515739003543882
3863,DT+KNN+SVC_LIN+LGBM+XGB_RF+LR,hard,0.8515739003543882
6943,DT+RF+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF,hard,0.8515739003543882
4326,RF+KNN+SVC_LIN+SVC_RBF+LGBM+XGB_RF,soft,0.8515641446675929
2898,KNN+SVC_LIN+SVC_RBF+LGBM+XGB_RF,soft,0.8515641446675929
5125,DT+RF+ETC+SVC_LIN+SVC_RBF+XGB+XGB_RF,hard,0.8515579071134627
2138,DT+SVC_LIN+LGBM_RF+XGB_RF+LR,soft,0.8515579071134627
5621,DT+ETC+KNN+LGBM+XGB+XGB_RF+LR,hard,0.8515579071134626
7304,RF+ETC+KNN+SVC_LIN+LGBM_RF+XGB_RF+LR+NB,soft,0.851538712991501
6638,DT+RF+ETC+KNN+SVC_LIN+LGBM_RF+LR+NB,soft,0.851538712991501
2522,RF+SVC_LIN+SVC_RBF+XGB+LR,soft,0.851533949888151
521,SVC_RBF+XGB+XGB_RF,hard,0.851533949888151
4494,RF+SVC_LIN+SVC_RBF+XGB+XGB_RF+LR,soft,0.851533949888151
1898,DT+ETC+SVC_LIN+LR+NB,soft,0.8515325670498085
6227,RF+KNN+SVC_LIN+LGBM+XGB+LR+NB,hard,0.8515318366438254
5766,DT+KNN+SVC_LIN+SVC_RBF+LGBM+XGB_RF+NB,soft,0.8515318366438254
4976,SVC_LIN+LGBM+XGB+XGB_RF+LR+NB,soft,0.8515318366438254
7237,DT+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8515088104467542
7353,RF+ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+LR,hard,0.8515088104467542
7171,DT+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+NB,hard,0.8515088104467542
4981,SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+LR,hard,0.8515088104467542
1957,DT+ETC+LGBM_RF+XGB_RF+LR,hard,0.8515088104467542
1055,RF+SVC_LIN+LGBM_RF+XGB_RF,hard,0.8515088104467542
2169,DT+SVC_RBF+LGBM+XGB_RF+NB,hard,0.8514939309056956
1061,RF+SVC_LIN+XGB+XGB_RF,hard,0.8514895820214656
3511,DT+RF+SVC_RBF+LGBM+XGB_RF+LR,hard,0.8514895820214656
6997,DT+RF+LGBM+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8514895820214656
4223,RF+ETC+SVC_LIN+LGBM+XGB+LR,hard,0.8514895820214656
8021,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+XGB+XGB_RF+LR,hard,0.8514895820214656
3859,DT+KNN+SVC_LIN+LGBM+XGB+LR,hard,0.8514895820214656
6801,DT+RF+ETC+SVC_RBF+LGBM+XGB+XGB_RF+LR,hard,0.8514895820214656
6775,DT+RF+ETC+SVC_LIN+LGBM+XGB+LR+NB,hard,0.8514895820214656
4041,DT+SVC_RBF+LGBM+XGB+XGB_RF+LR,hard,0.8514895820214656
4221,RF+ETC+SVC_LIN+LGBM+XGB+XGB_RF,hard,0.8514895820214656
1047,RF+SVC_LIN+LGBM+XGB_RF,hard,0.8514895820214656
8093,DT+RF+KNN+SVC_LIN+LGBM+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8514895820214656
7475,RF+SVC_LIN+LGBM+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.85143994782549
7161,DT+ETC+SVC_RBF+LGBM+XGB+XGB_RF+LR+NB,hard,0.85143994782549
6561,KNN+LGBM+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.85143994782549
